branch_id,temp_index,T_K,Omega_q_over_2pi_Hz,det_V_SN_recon,iterations
0.0,35.0,1.3533629028767078e-05,0.04045938110933419,1.2996890341322816e-05,2.0
0.0,35.5,1.3592258158501888e-05,0.040482023064369696,-2.5135159917883978e-05,1.0
0.0,36.0,1.3651141275902987e-05,0.04050474566842873,-7.256078662397305e-06,2.0
0.0,36.5,1.3710279481272153e-05,0.04052754683909259,1.5691958539906644e-05,1.0
0.0,37.0,1.3769673879677752e-05,0.04055043307878101,-1.6340529597574565e-05,2.0
0.0,37.5,1.3829325580975433e-05,0.04057332857206625,-2.4415824031799317e-07,1.0
0.0,38.0,1.3889235699828882e-05,0.04059639885663309,-4.90921304112155e-06,2.0
0.0,38.5,1.3949405355730628e-05,0.04061937709452592,9.845182018357619e-06,1.0
0.0,39.0,1.4009835673022935e-05,0.040642473271734314,2.4000728567046314e-06,2.0
0.0,39.5,1.407052778091885e-05,0.040665681565419574,-4.4070764401564153e-07,1.0
0.0,40.0,1.4131482813523293e-05,0.04068893723686316,3.6542810294471735e-07,2.0
0.0,40.5,1.4192701909854232e-05,0.04071231129419791,7.63462003508697e-06,1.0
0.0,41.0,1.4254186213864013e-05,0.04073582235335903,-1.1590146855751517e-05,2.0
0.0,41.5,1.4315936874460706e-05,0.040759383557230286,3.4757406208231546e-07,1.0
0.0,42.0,1.4377955045529546e-05,0.040783036738486544,-8.424094308696275e-06,2.0
0.0,42.5,1.444024188595452e-05,0.04080669631876892,3.3830366110587464e-06,1.0
0.0,43.0,1.4502798559640054e-05,0.04083030375298889,6.427581811425666e-05,1.0
0.0,43.5,1.4565626235532733e-05,0.04085427994682047,-9.226093540540134e-06,1.0
0.0,44.0,1.4628726087643116e-05,0.04087818090318092,1.557129262295975e-06,1.0
0.0,44.5,1.4692099295067714e-05,0.04090228546672879,-4.496621647610177e-06,1.0
0.0,45.0,1.4755747042011012e-05,0.04092628569101959,7.154582382453824e-05,1.0
0.0,45.5,1.4819670517807578e-05,0.040950634247925326,-6.249815310752729e-08,1.0
0.0,46.0,1.4883870916944336e-05,0.04097499851313865,-2.1660501882844536e-06,2.0
0.0,46.5,1.4948349439082857e-05,0.04099937801718998,8.666283828319249e-06,1.0
0.0,47.0,1.5013107289081743e-05,0.04102386841719661,3.4509007028040258e-06,2.0
0.0,47.5,1.5078145677019171e-05,0.041048529801732306,-1.0803834823142267e-05,1.0
0.0,48.0,1.5143465818215537e-05,0.04107326199387153,3.3207038243979976e-06,2.0
0.0,48.5,1.5209068933256138e-05,0.041098085255629385,4.272874796293507e-06,1.0
0.0,49.0,1.5274956248013942e-05,0.04112303571595861,2.037720854546872e-06,2.0
0.0,49.5,1.5341128993672536e-05,0.041148039731287056,2.1049232587703398e-05,1.0
0.0,50.0,1.5407588406749147e-05,0.04117315661244016,-4.51155901570505e-05,2.0
0.0,50.5,1.547433572911774e-05,0.04119843667681845,4.845937755334503e-06,1.0
0.0,51.0,1.554137220803217e-05,0.041223600477133256,8.373675187908552e-05,1.0
0.0,51.5,1.5608699096149548e-05,0.04124931008768661,-5.758343464442643e-06,1.0
0.0,52.0,1.5676317651553627e-05,0.041275043944910786,-8.685440540008372e-06,2.0
0.0,52.5,1.5744229137778305e-05,0.041300788127964956,-5.695165253556944e-06,1.0
0.0,53.0,1.581243482383127e-05,0.04132664703453341,-4.750924614495204e-06,2.0
0.0,53.5,1.5880935984217683e-05,0.041352653649108805,-9.370633012044293e-06,1.0
0.0,54.0,1.594973389896398e-05,0.04137876690041806,1.1209679004625072e-07,2.0
0.0,54.5,1.6018829853641796e-05,0.041404979202328884,3.0559101652571115e-06,1.0
0.0,55.0,1.6088225139392032e-05,0.04143136522657741,2.8549425161923667e-06,2.0
0.0,55.5,1.615792105294896e-05,0.04145786503567302,2.790682956142087e-05,1.0
0.0,56.0,1.62279188966644e-05,0.04148430833465606,9.161020563431265e-05,1.0
0.0,56.5,1.629821997853212e-05,0.04151132675132384,-3.2694754957218745e-05,1.0
0.0,57.0,1.636882561221226e-05,0.0415383045888964,8.275567336124137e-07,2.0
0.0,57.5,1.6439737117055856e-05,0.04156520512196955,-2.1948418395467576e-06,1.0
0.0,58.0,1.651095581812955e-05,0.04159233898139988,3.26646325397197e-05,1.0
0.0,58.5,1.658248304624031e-05,0.041619782245211685,-1.764517500534566e-05,1.0
0.0,59.0,1.6654320137960277e-05,0.04164725163006945,3.879992875262322e-05,1.0
0.0,59.5,1.6726468435651754e-05,0.04167490854768947,2.3444150150869715e-05,1.0
0.0,60.0,1.6798929287492346e-05,0.04170261789028332,1.4581386494935567e-05,1.0
0.0,60.5,1.68717040475001e-05,0.041730575297935724,-1.270560016049451e-06,1.0
0.0,61.0,1.6944794075558786e-05,0.041758653368161223,7.288113156792551e-07,1.0
0.0,61.5,1.701820073744335e-05,0.04178685550329461,-1.4330174840352469e-05,1.0
0.0,62.0,1.7091925404845418e-05,0.041815252216226055,-1.3510570217582571e-05,1.0
0.0,62.5,1.716596945539892e-05,0.041843773091604114,6.211021343903253e-06,1.0
0.0,63.0,1.7240334272705874e-05,0.041872604234506845,5.073353031440009e-06,1.0
0.0,63.5,1.7315021246362213e-05,0.04190133094491815,-2.1944091263301504e-05,1.0
0.0,64.0,1.739003177198371e-05,0.041930335843173176,3.2593134320537547e-06,2.0
0.0,64.5,1.74653672512321e-05,0.04195950396346978,7.2325690669333e-07,1.0
0.0,65.0,1.7541029091841295e-05,0.041988783722399656,2.5514836157863558e-06,2.0
0.0,65.5,1.761701870764367e-05,0.042018343035680084,-3.5929150766523246e-06,1.0
0.0,66.0,1.769333751859643e-05,0.042048001604451504,4.014139257088715e-07,2.0
0.0,66.5,1.7769986950808188e-05,0.04207781108039061,1.8030661698094212e-06,1.0
0.0,67.0,1.784696843656565e-05,0.0421078048803132,-2.933501268667083e-06,2.0
0.0,67.5,1.792428341436034e-05,0.042137965527459006,2.727757617659314e-06,1.0
0.0,68.0,1.8001933328915445e-05,0.04216829685102032,-2.8757796833062034e-06,2.0
0.0,68.5,1.807991963121287e-05,0.042198800274154846,-3.380852128441998e-07,1.0
0.0,69.0,1.815824377852032e-05,0.042229468510812135,-7.112482095076125e-07,2.0
0.0,69.5,1.823690723441853e-05,0.0422603216433555,-1.8977627142388312e-06,1.0
0.0,70.0,1.8315911468828656e-05,0.04229134332514244,-5.073375952275229e-06,2.0
0.0,70.5,1.839525795803971e-05,0.04232253624143667,-9.277198495868594e-07,1.0
0.0,71.0,1.8474948184736113e-05,0.04235390359476563,-1.3116328182295632e-05,2.0
0.0,71.5,1.8554983638025424e-05,0.0423854547776141,-2.485400674008801e-05,1.0
0.0,72.0,1.8635365813466223e-05,0.042417131591949264,5.6131461316886665e-08,2.0
0.0,72.5,1.8716096213096004e-05,0.04244907165700274,6.752919459454381e-06,1.0
0.0,73.0,1.8797176345459217e-05,0.04248116189325301,5.664231709801482e-08,2.0
0.0,73.5,1.88786077256355e-05,0.0425133791565617,-1.635287310743791e-06,1.0
0.0,74.0,1.8960391875267975e-05,0.04254603036431202,-9.969071170288833e-05,1.0
0.0,74.5,1.9042530322591676e-05,0.04257845551119312,-7.691848141678036e-07,1.0
0.0,75.0,1.912502460246215e-05,0.04261136586987601,-6.414441619443558e-05,1.0
0.0,75.5,1.92078762563841e-05,0.042644247254034456,2.1213410236974502e-05,1.0
0.0,76.0,1.929108683254015e-05,0.04267749428814834,-1.7724543355160664e-05,1.0
0.0,76.5,1.9374657885819824e-05,0.0427108249981751,-2.0252968709891238e-07,1.0
0.0,77.0,1.9458590977848634e-05,0.04274435231294307,2.2016602219811696e-06,2.0
0.0,77.5,1.9542887677017216e-05,0.0427780721971135,-1.1879142482528715e-05,1.0
0.0,78.0,1.96275495585106e-05,0.04281199593154379,1.1148550325687828e-05,2.0
0.0,78.5,1.9712578204337715e-05,0.0428460840572497,-9.27520886513389e-06,1.0
0.0,79.0,1.9797975203360916e-05,0.042880360475475436,5.259966454845334e-07,2.0
0.0,79.5,1.9883742151325657e-05,0.04291483385636065,-2.11059781576857e-06,1.0
0.0,80.0,1.9969880650890378e-05,0.04294947468472467,-8.395948821509016e-07,2.0
0.0,80.5,2.0056392311656406e-05,0.042984297505032194,1.1778836472175067e-06,1.0
0.0,81.0,2.0143278750197993e-05,0.04301932686681804,-2.157054749540712e-06,2.0
0.0,81.5,2.023054159009256e-05,0.04305454003489138,-1.3027112859745422e-05,1.0
0.0,82.0,2.0318182461951087e-05,0.043089906036624596,3.42090375882003e-06,2.0
0.0,82.5,2.0406203003448528e-05,0.043125495462436575,-1.1479084882040973e-05,1.0
0.0,83.0,2.049460485935438e-05,0.04316122943255452,8.125742762058725e-06,2.0
0.0,83.5,2.058338968156348e-05,0.043197143811257624,6.1667797390594866e-06,1.0
0.0,84.0,2.0672559129126853e-05,0.043233288132997996,9.75008114742451e-07,2.0
0.0,84.5,2.0762114868282687e-05,0.0432696064171012,-8.697363785399089e-06,1.0
0.0,85.0,2.0852058572487534e-05,0.043306083315930534,-1.3409676258767985e-06,2.0
0.0,85.5,2.094239192244754e-05,0.04334274584008114,-2.843440063944856e-06,1.0
0.0,86.0,2.1033116606149805e-05,0.04337959718987643,8.708817436111505e-06,2.0
0.0,86.5,2.1124234318893972e-05,0.04341661972082569,-3.240360933093964e-06,1.0
0.0,87.0,2.1215746763323947e-05,0.0434538031154934,1.2932802583855789e-05,2.0
0.0,87.5,2.130765564945967e-05,0.0434912173847739,-5.883208082480778e-06,1.0
0.0,88.0,2.1399962694729028e-05,0.04352877322336465,7.830797447705634e-07,2.0
0.0,88.5,2.149266962399999e-05,0.04356652214700026,-7.901201378138068e-06,1.0
0.0,89.0,2.158577816961288e-05,0.04360443595900833,1.923401549447533e-06,1.0
0.0,89.5,2.1679290071412708e-05,0.043642508204936946,5.353799740242791e-07,1.0
0.0,90.0,2.177320707678163e-05,0.04368077424496746,-4.980204153147683e-07,2.0
0.0,90.5,2.1867530940671673e-05,0.04371921157563335,-1.4709825558815516e-05,1.0
0.0,91.0,2.1962263425637512e-05,0.0437578308566148,-4.211876680654728e-06,2.0
0.0,91.5,2.2057406301869362e-05,0.04379658214603811,-2.011559707642553e-06,1.0
0.0,92.0,2.2152961347226143e-05,0.04383551092534565,9.101496855400311e-06,2.0
0.0,92.5,2.224893034726865e-05,0.043874611850859356,-1.2107151175671617e-05,1.0
0.0,93.0,2.2345315095292876e-05,0.04391390728128534,-1.534013474162736e-05,2.0
0.0,93.5,2.2442117392363557e-05,0.04395330676936912,-8.812675295432566e-06,1.0
0.0,94.0,2.2539339047347888e-05,0.043992878981750035,-4.963634754753891e-06,2.0
0.0,94.5,2.2636981876949265e-05,0.04403265456322951,6.538598864354818e-06,1.0
0.0,95.0,2.2735047705741187e-05,0.04407257389224486,-2.694331982451891e-06,2.0
0.0,95.5,2.283353836620144e-05,0.04411263228682773,-1.5746583405545864e-06,1.0
0.0,96.0,2.2932455698746282e-05,0.04415284809739174,-2.2887845019165697e-06,2.0
0.0,96.5,2.303180155176484e-05,0.04419326006488256,-2.7790046571696667e-05,1.0
0.0,97.0,2.3131577781653697e-05,0.044233803997479657,-5.392129663030243e-06,2.0
0.0,97.5,2.3231786252851554e-05,0.04427444227761741,4.239264794504401e-06,1.0
0.0,98.0,2.3332428837874014e-05,0.044315256206083814,-1.276357451220394e-06,2.0
0.0,98.5,2.3433507417348608e-05,0.044356146440173085,2.0128773625588166e-05,1.0
0.0,99.0,2.3535023880050004e-05,0.04439717061889153,4.898253781828283e-05,2.0
0.0,99.5,2.3636980122935238e-05,0.044438455739517144,-2.3007017838634797e-05,1.0
0.0,100.0,2.3739378051179118e-05,0.04447973217101606,1.2204048129456923e-05,2.0
0.0,100.5,2.3842219578209883e-05,0.04452123529200355,2.497541675141535e-06,1.0
0.0,101.0,2.3945506625744983e-05,0.04456288351923142,-2.62035484563071e-05,1.0
0.0,101.5,2.4049241123826963e-05,0.04460456635015857,-1.1082811302124757e-05,1.0
0.0,102.0,2.4153425010859467e-05,0.044646457811581636,-1.995954723830465e-07,2.0
0.0,102.5,2.4258060233643537e-05,0.044688429964688595,1.7682273929411228e-06,1.0
0.0,103.0,2.4363148747413963e-05,0.04473054030947336,-3.9349376464236375e-07,2.0
0.0,103.5,2.4468692515875797e-05,0.04477275018559288,-1.6288875781877486e-05,1.0
0.0,104.0,2.457469351124113e-05,0.04481506451885215,-1.4748682098473443e-06,2.0
0.0,104.5,2.468115371426587e-05,0.044857495916914236,-1.0444038065329899e-05,1.0
0.0,105.0,2.4788075114286736e-05,0.04490004342607907,-3.843004261196134e-06,2.0
0.0,105.5,2.4895459709258458e-05,0.044942693270291774,-7.738943889677365e-06,1.0
0.0,106.0,2.500330950579118e-05,0.044985420797164416,-2.0141734661615133e-06,2.0
0.0,106.5,2.5111626519187883e-05,0.045028249820371534,-1.1945122484379222e-05,1.0
0.0,107.0,2.5220412773482013e-05,0.04507116515631693,-2.5756322319930048e-06,2.0
0.0,107.5,2.532967030147537e-05,0.04511419271161151,-8.787303995233262e-06,1.0
0.0,108.0,2.5439401144776076e-05,0.04515729438304811,-4.873842978718383e-06,2.0
0.0,108.5,2.554960735383668e-05,0.04520050896358255,-1.64695952686376e-05,1.0
0.0,109.0,2.5660290987992564e-05,0.04524381048824679,-5.748504821011219e-06,2.0
0.0,109.5,2.577145411550038e-05,0.04528710482308636,1.556821788987544e-05,1.0
0.0,110.0,2.588309881357663e-05,0.04533054997345234,5.843840041791662e-06,2.0
0.0,110.5,2.599522716843655e-05,0.045374040564510665,-1.0439984964472222e-05,1.0
0.0,111.0,2.6107841275333118e-05,0.04541758441884903,-1.4872553898937644e-06,2.0
0.0,111.5,2.622094323859619e-05,0.04546120651401454,-7.190316651614492e-06,1.0
0.0,112.0,2.6334535171671748e-05,0.04550506825686445,-8.053878109752216e-05,1.0
0.0,112.5,2.6448619197161462e-05,0.04554861524922736,-1.5834089396114014e-05,1.0
0.0,113.0,2.6563197446862354e-05,0.04559236527803268,-3.538328703431089e-06,2.0
0.0,113.5,2.6678272061806583e-05,0.04563621398328097,-1.532385251468703e-05,1.0
0.0,114.0,2.6793845192301552e-05,0.04568008203629979,2.648213606216103e-07,2.0
0.0,114.5,2.6909918997970018e-05,0.045723960181430094,-1.3486633833948556e-05,1.0
0.0,115.0,2.70264956477904e-05,0.04576791789246065,2.1326023449597783e-06,2.0
0.0,115.5,2.7143577320137372e-05,0.04581190683450996,-8.205373363218313e-06,1.0
0.0,116.0,2.7261166202822605e-05,0.0458559137385056,-2.1004629595162735e-05,2.0
0.0,116.5,2.737926449313561e-05,0.0458999359061864,-7.642747753514732e-06,1.0
0.0,117.0,2.7497874397884737e-05,0.045943980790319194,3.640140382758448e-06,2.0
0.0,117.5,2.7616998133438492e-05,0.045988069599845326,-4.633737118444766e-06,1.0
0.0,118.0,2.7736637925766926e-05,0.046032153091308495,-4.698855569405594e-07,2.0
0.0,118.5,2.7856796010483198e-05,0.04607626133173959,-1.0373522957324326e-05,1.0
0.0,119.0,2.797747463288545e-05,0.04612035709770787,-4.333997837039884e-06,2.0
0.0,119.5,2.8098676047998687e-05,0.04616447618825301,-6.823834401957218e-06,1.0
0.0,120.0,2.8220402520616872e-05,0.04620858057456877,-1.563465069803778e-05,2.0
0.0,120.5,2.8342656325345293e-05,0.046252699189073876,-1.137030759861921e-05,1.0
0.0,121.0,2.846543974664313e-05,0.046296765728784495,4.340575435604846e-06,2.0
0.0,121.5,2.8588755078866093e-05,0.04634088625758681,-1.184066902027967e-05,1.0
0.0,122.0,2.8712604626309217e-05,0.04638495059125448,-1.0009542445701962e-06,2.0
0.0,122.5,2.8836990703250024e-05,0.04642901530950016,-9.618278364569844e-06,1.0
0.0,123.0,2.8961915633991736e-05,0.04647304054140428,3.323899771462914e-08,2.0
0.0,123.5,2.908738175290667e-05,0.04651706892327289,-5.6169702826260126e-06,1.0
0.0,124.0,2.9213391404479956e-05,0.04656102652264581,-6.578719432800063e-07,2.0
0.0,124.5,2.933994694335329e-05,0.04660500252559839,-4.412857366828649e-06,1.0
0.0,125.0,2.9467050734368862e-05,0.0466489024477368,1.592878948817564e-07,2.0
0.0,125.5,2.9594705152613612e-05,0.04669279336388837,-5.714051579136973e-06,1.0
0.0,126.0,2.9722912583463673e-05,0.04673662121725693,-2.106622617378548e-06,2.0
0.0,126.5,2.9851675422628877e-05,0.04678043144688442,-7.028638133214939e-06,1.0
0.0,127.0,2.9980996076197477e-05,0.046824170177667886,-1.4500222798505156e-06,2.0
0.0,127.5,3.011087696068115e-05,0.04686787540599294,-6.835621138731795e-06,1.0
0.0,128.0,3.0241320503060226e-05,0.046911508719294885,-3.982151441361494e-06,2.0
0.0,128.5,3.0372329140828968e-05,0.046955075692129616,5.848941920315831e-06,1.0
0.0,129.0,3.050390532204107e-05,0.04699862978239428,-6.511025724627419e-06,2.0
0.0,129.5,3.063605150535548e-05,0.047042055363564074,-1.6880772802580173e-05,1.0
0.0,130.0,3.076877016008233e-05,0.04708542146955545,-5.461374571974423e-06,2.0
0.0,130.5,3.090206376622903e-05,0.04712876594220275,-1.422114947923947e-05,1.0
0.0,131.0,3.1035934814546705e-05,0.047171990586531126,-6.860130061303491e-07,2.0
0.0,131.5,3.117038580657669e-05,0.04721518812367514,-6.3381038714686215e-06,1.0
0.0,132.0,3.13054192546972e-05,0.04725828019053562,-6.19829860548402e-06,2.0
0.0,132.5,3.1441037682170345e-05,0.0473013035845398,-7.198792402527573e-06,1.0
0.0,133.0,3.157724362318932e-05,0.047344240683423806,-2.794329438918382e-06,2.0
0.0,133.5,3.1714039622925744e-05,0.047387128685769636,7.496274040242605e-06,1.0
0.0,134.0,3.185142823757712e-05,0.04742990468777866,-1.8171609020530072e-07,2.0
0.0,134.5,3.198941203441468e-05,0.04747258871969626,-7.141767826072671e-06,1.0
0.0,135.0,3.2127993591831375e-05,0.04751515632099024,-3.0055821252140684e-06,2.0
0.0,135.5,3.2267175499390005e-05,0.047557648493763774,-7.4558936001921745e-06,1.0
0.0,136.0,3.240696035787167e-05,0.047600020201779066,-6.609163697708605e-08,2.0
0.0,136.5,3.2547350779324355e-05,0.04764232025420197,-1.1462015900412502e-05,1.0
0.0,137.0,3.2688349387111645e-05,0.04768449610337155,-1.267776428640018e-06,2.0
0.0,137.5,3.282995881596181e-05,0.0477265855633841,-1.290078197367321e-05,1.0
0.0,138.0,3.297218171201712e-05,0.047768534192761176,-2.2499495740174433e-06,2.0
0.0,138.5,3.3115020732883215e-05,0.047810417045816705,-9.942395445346269e-06,1.0
0.0,139.0,3.325847854767869e-05,0.04785216163053032,-1.5851968530077902e-06,2.0
0.0,139.5,3.340255783708506e-05,0.047893809472559015,-7.109416089875815e-06,1.0
0.0,140.0,3.354726129339691e-05,0.04793531820247788,-2.1498703715806506e-05,2.0
0.0,140.5,3.3692591620572114e-05,0.04797673467504937,-7.67388399475936e-06,1.0
0.0,141.0,3.383855153428233e-05,0.04801801806190091,-7.4702778009531545e-06,2.0
0.0,141.5,3.398514376196383e-05,0.04805915732730705,-1.005625453991549e-05,1.0
0.0,142.0,3.413237104286842e-05,0.04810021854575109,-1.4676537614197522e-05,2.0
0.0,142.5,3.428023612811461e-05,0.04814115571547859,-8.317347191217228e-06,1.0
0.0,143.0,3.4428741780739124e-05,0.04818194332535562,-6.6289353371562995e-06,2.0
0.0,143.5,3.457789077574845e-05,0.048222624785897825,-2.8197072352485842e-06,1.0
0.0,144.0,3.472768590017064e-05,0.04826313547184701,6.245833568076286e-06,2.0
0.0,144.5,3.487812995310744e-05,0.04830356743225988,-2.457197634272816e-06,1.0
0.0,145.0,3.5029225745786674e-05,0.048343832342634556,-3.2176154994826948e-06,2.0
0.0,145.5,3.5180976101614716e-05,0.04838401980217694,-5.6797098314299215e-06,1.0
0.0,146.0,3.533338385622916e-05,0.04842401957184336,6.896928672604642e-06,2.0
0.0,146.5,3.548645185755193e-05,0.04846392858162145,-7.4691272167390284e-06,1.0
0.0,147.0,3.564018296584244e-05,0.04850368045689167,-2.9006091775138356e-06,2.0
0.0,147.5,3.579458005375102e-05,0.04854329568016848,-3.848507829438024e-06,1.0
0.0,148.0,3.5949646006372715e-05,0.04858280908300943,-2.733973111672963e-05,1.0
0.0,148.5,3.610538372130109e-05,0.048622114400067105,-1.8781256335627378e-06,1.0
0.0,149.0,3.626179610868235e-05,0.04866130717210841,-1.3727205108418716e-06,2.0
0.0,149.5,3.641888609126973e-05,0.04870037980792878,-7.626823725004595e-06,1.0
0.0,150.0,3.657665660447825e-05,0.04873929710647288,-4.33323841122332e-06,2.0
0.0,150.5,3.673511059643944e-05,0.04877808842471285,5.073051262685619e-06,1.0
0.0,151.0,3.68942510280564e-05,0.04881673077537545,-5.807732798203873e-06,2.0
0.0,151.5,3.705408087305919e-05,0.04885523019712603,-6.607998070825544e-06,1.0
0.0,152.0,3.72146031180604e-05,0.048893581587065686,-8.723980815385325e-06,2.0
0.0,152.5,3.7375820762610905e-05,0.048931810089343566,-1.6605480825126535e-05,1.0
0.0,153.0,3.7537736819256036e-05,0.04896987432483867,-9.549087735167914e-07,2.0
0.0,153.5,3.7700354313591794e-05,0.049007807023029745,-2.127417083475439e-06,1.0
0.0,154.0,3.786367628432131e-05,0.04904557835707997,-5.0504496188685e-06,2.0
0.0,154.5,3.8027705783311684e-05,0.0490832309583725,-9.85372585056559e-06,1.0
0.0,155.0,3.8192445875651135e-05,0.049120730052305994,-5.863185543418339e-06,2.0
0.0,155.5,3.8357899639706154e-05,0.04915807537794144,-4.386370176153701e-06,1.0
0.0,156.0,3.852407016717897e-05,0.049195288985381065,-6.366086414417819e-06,2.0
0.0,156.5,3.8690960563165444e-05,0.04923234354511788,-1.9012275210638977e-06,1.0
0.0,157.0,3.885857394621303e-05,0.049269270329123364,-7.805335697945737e-06,2.0
0.0,157.5,3.9026913448379045e-05,0.04930604173531058,-4.11881559402922e-06,1.0
0.0,158.0,3.919598221528928e-05,0.04934266547148462,-6.289762894859008e-06,2.0
0.0,158.5,3.936578340619671e-05,0.04937915137258636,-6.757479737387348e-06,1.0
0.0,159.0,3.953632019404046e-05,0.049415485188072004,-4.3870164840619644e-06,2.0
0.0,159.5,3.9707595765505164e-05,0.049451674280399475,-7.336655431976858e-06,1.0
0.0,160.0,3.987961332108059e-05,0.04948772479608667,-5.185621676404554e-06,2.0
0.0,160.5,4.0052376075121384e-05,0.049523634484293165,-4.73998561894492e-06,1.0
0.0,161.0,4.0225887255907025e-05,0.04955939159119757,-3.015742181189605e-06,2.0
0.0,161.5,4.0400150105702295e-05,0.049595015829402914,-6.824082506880438e-06,1.0
0.0,162.0,4.0575167880817806e-05,0.0496306737844775,-8.590683498209742e-05,1.0
0.0,162.5,4.0750943851670826e-05,0.04966580452754929,-1.0842700889166803e-05,1.0
0.0,163.0,4.092748130284649e-05,0.049700999109987105,3.747857634708567e-08,2.0
0.0,163.5,4.1104783533159115e-05,0.04973605635578727,-1.0865466902532467e-05,1.0
0.0,164.0,4.1282853855713756e-05,0.04977095712973419,-5.930147730122386e-07,2.0
0.0,164.5,4.1461695597968184e-05,0.04980574654814459,-3.809233064904987e-06,1.0
0.0,165.0,4.164131210179516e-05,0.04984033986038855,-2.449424733903135e-06,2.0
0.0,165.5,4.18217067235448e-05,0.049874832637921515,2.14410020156521e-06,1.0
0.0,166.0,4.2002882834107206e-05,0.04990921117592755,-3.6853962801798932e-06,2.0
0.0,166.5,4.2184843818975524e-05,0.04994342631410298,-1.1871584339302696e-05,1.0
0.0,167.0,4.2367593078309305e-05,0.0499774962154742,-5.628545764155984e-06,2.0
0.0,167.5,4.2551134026997975e-05,0.050011435288095325,-3.6033422692449045e-06,1.0
0.0,168.0,4.273547009472452e-05,0.050045254256231346,-2.2973715292827084e-06,2.0
0.0,168.5,4.2920604726029725e-05,0.050078890761381875,-9.155194644929999e-06,1.0
0.0,169.0,4.3106541380376506e-05,0.050112428800102644,-6.807547713733852e-06,2.0
0.0,169.5,4.329328353221449e-05,0.05014584733926343,-1.0989459608159974e-05,1.0
0.0,170.0,4.3480834671045086e-05,0.05017912381962369,-1.5032732524494341e-05,2.0
0.0,170.5,4.366919830148659e-05,0.050212229103898914,-5.425715033828057e-06,1.0
0.0,171.0,4.3858377943339594e-05,0.05024524549322169,-6.973534103445529e-06,2.0
0.0,171.5,4.404837713165284e-05,0.05027813375675033,-9.001879306529103e-06,1.0
0.0,172.0,4.423919941678938e-05,0.05031087834066227,-2.8958649832196816e-06,2.0
0.0,172.5,4.44308483644928e-05,0.05034350802991216,-4.535206575005972e-06,1.0
0.0,173.0,4.462332755595379e-05,0.05037600817495555,-1.1074203408945884e-05,2.0
0.0,173.5,4.481664058787715e-05,0.050408336700364674,-4.9706094704048844e-06,1.0
0.0,174.0,4.501079107254906e-05,0.050440613893479036,-7.582878713365362e-06,2.0
0.0,174.5,4.520578263790453e-05,0.05047272500849878,-7.56158941598685e-06,1.0
0.0,175.0,4.540161892759506e-05,0.0505047285719256,-9.355900737499408e-06,2.0
0.0,175.5,4.559830360105692e-05,0.0505365965118288,-3.7276918087116583e-06,1.0
0.0,176.0,4.579584033357941e-05,0.05056833213800341,-1.1567347092168061e-05,2.0
0.0,176.5,4.599423281637356e-05,0.05059998246746821,-5.315122484917611e-06,1.0
0.0,177.0,4.619348475664119e-05,0.05063149595764819,-9.251643249105643e-06,2.0
0.0,177.5,4.6393599877644135e-05,0.05066289040459116,-4.585724878035359e-06,1.0
0.0,178.0,4.6594581918773694e-05,0.05069413951046875,-2.0014689453484e-06,2.0
0.0,178.5,4.6796434635620616e-05,0.0507253461498019,-4.959538689809194e-06,1.0
0.0,179.0,4.6999161800045355e-05,0.050756378334028164,-1.9213823450037955e-07,2.0
0.0,179.5,4.720276720024849e-05,0.050787328906194966,-1.6145763118817036e-06,1.0
0.0,180.0,4.740725464084136e-05,0.05081814784530615,-1.2480172972046742e-06,2.0
0.0,180.5,4.7612627942917374e-05,0.050848885225004976,-3.5261191689225757e-06,1.0
0.0,181.0,4.78188909441233e-05,0.050879482779214606,-1.547509677809286e-06,2.0
0.0,181.5,4.802604749873097e-05,0.05090999376759532,-4.581320314053814e-06,1.0
0.0,182.0,4.8234101477709414e-05,0.050940389143203736,-5.315628430841056e-06,2.0
0.0,182.5,4.844305676879713e-05,0.050970680258958664,-6.566729702433726e-06,1.0
0.0,183.0,4.8652917276574624e-05,0.051000871313322864,-3.965478389019869e-06,2.0
0.0,183.5,4.886368692253743e-05,0.05103094963382938,-6.590354710923782e-06,1.0
0.0,184.0,4.9075369645169556e-05,0.05106093331715902,-6.1112525196942465e-06,2.0
0.0,184.5,4.928796940001692e-05,0.05109081559503456,-4.0596118020949536e-06,1.0
0.0,185.0,4.95014901597612e-05,0.051120606847840276,-7.549746236491835e-06,2.0
0.0,185.5,4.9715935914294206e-05,0.05115029567259615,-8.911891138001698e-06,1.0
0.0,186.0,4.9931310670792376e-05,0.051179889796729605,-9.77432250063741e-06,2.0
0.0,186.5,5.014761845379163e-05,0.051209377584081686,-5.305400676699229e-06,1.0
0.0,187.0,5.0364863305262693e-05,0.051238794721281,-1.1985840267149181e-05,2.0
0.0,187.5,5.058304928468657e-05,0.05126809221481969,-4.845787307287041e-06,1.0
0.0,188.0,5.0802180469130226e-05,0.051297330901757324,-1.271396149517564e-05,2.0
0.0,188.5,5.1022260953322956e-05,0.051326446879233566,-5.383262246429013e-06,1.0
0.0,189.0,5.124329484973294e-05,0.051355510283416575,-1.417864985526686e-05,2.0
0.0,189.5,5.146528628864402e-05,0.05138445794782383,-6.526644710443618e-06,1.0
0.0,190.0,5.168823941823277e-05,0.05141335284111135,-1.338668868807625e-05,2.0
0.0,190.5,5.1912158404646144e-05,0.05144211636908606,-4.652721211778969e-06,1.0
